time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-07-05T14:50:19.975Z,10.553,94.1619,10,4.9,mb,50,80,1.771,1.01,us,us6000i008,2022-09-13T06:22:40.040Z,"197 km SE of Port Blair, India",earthquake,7.9,1.8,0.083,48,reviewed,us,us
2022-07-05T09:44:02.616Z,10.2992,94.3324,10,4.7,mb,60,84,2.062,0.41,us,us6000hzyw,2022-09-13T06:22:33.040Z,"230 km SE of Port Blair, India",earthquake,4.14,1.864,0.082,45,reviewed,us,us
2022-07-05T07:48:33.145Z,10.2608,94.1562,10,4.8,mb,99,57,1.961,0.61,us,us6000hzy9,2022-09-13T06:22:30.040Z,"218 km SE of Port Blair, India",earthquake,7.38,1.758,0.057,96,reviewed,us,us
2022-07-05T06:06:13.690Z,10.2666,94.2833,10,5,mww,93,69,2.047,0.49,us,us6000hzxm,2022-09-13T06:22:27.040Z,"228 km SE of Port Blair, India",earthquake,7.6,1.9,0.093,11,reviewed,us,us
2022-07-05T02:34:57.675Z,10.3288,94.0598,10,4.9,mb,74,57,1.846,0.87,us,us6000hzwp,2022-09-13T06:22:22.040Z,"206 km SE of Port Blair, India",earthquake,7.5,1.8,0.065,73,reviewed,us,us
2022-07-05T00:26:56.477Z,10.3277,94.2534,10,5.4,mww,68,85,1.985,0.74,us,us6000hzwa,2022-09-13T06:22:18.040Z,"Andaman Islands, India region",earthquake,6.32,1.836,0.068,21,reviewed,us,us
2022-07-05T00:10:04.562Z,10.2778,93.8421,10,4.5,mb,32,118,1.743,0.62,us,us6000i0x3,2022-09-13T06:24:55.040Z,"194 km SE of Port Blair, India",earthquake,6.6,1.8,0.127,18,reviewed,us,us
2022-07-04T23:38:46.553Z,10.4198,94.0743,10,4.5,mb,34,92,1.792,0.39,us,us6000i0wg,2022-09-13T06:24:51.040Z,"200 km SE of Port Blair, India",earthquake,7.7,1.9,0.139,15,reviewed,us,us
2022-07-04T23:15:13.225Z,10.2329,94.2382,10,4.6,mb,59,107,2.037,0.55,us,us6000hzw2,2022-09-13T06:22:17.040Z,"227 km SE of Port Blair, India",earthquake,8.5,1.9,0.083,43,reviewed,us,us
2022-07-04T21:24:41.456Z,10.3032,94.1408,10,4.9,mb,95,61,1.92,0.64,us,us6000hzv5,2022-09-13T06:22:15.040Z,"214 km SE of Port Blair, India",earthquake,7.8,1.8,0.068,68,reviewed,us,us
2022-07-04T21:03:56.176Z,10.3526,94.2481,10,4.9,mww,112,47,1.964,0.67,us,us6000hzuu,2022-09-13T06:22:13.040Z,"219 km SE of Port Blair, India",earthquake,6.99,1.784,0.086,13,reviewed,us,us
2022-07-04T20:43:48.593Z,10.4204,94.2649,10,4.9,mb,72,89,5.568,0.93,us,us6000hzus,2022-09-13T06:22:13.040Z,"Andaman Islands, India region",earthquake,8.7,1.8,0.065,75,reviewed,us,us
2022-07-04T20:18:13.150Z,10.5545,94.1795,10,4.9,mb,70,101,1.784,0.85,us,us6000hzup,2022-09-13T06:22:12.040Z,"Andaman Islands, India region",earthquake,6.8,1.8,0.078,52,reviewed,us,us
2022-07-04T20:02:48.649Z,10.2384,94.0024,10,4.5,mb,28,177,9.468,0.86,us,us6000i0x2,2022-09-13T06:24:54.040Z,"Andaman Islands, India region",earthquake,12.9,1.9,0.145,14,reviewed,us,us
2022-07-04T20:00:39.497Z,10.4646,94.4605,10,4.6,mb,27,155,2.059,0.67,us,us6000hzuk,2022-09-13T06:22:11.040Z,"229 km SE of Port Blair, India",earthquake,6.1,1.8,0.105,27,reviewed,us,us
2022-07-04T19:36:57.000Z,10.2638,93.9224,10,5,mb,53,67,1.803,0.92,us,us6000hzue,2022-09-13T06:22:10.040Z,"201 km SE of Port Blair, India",earthquake,8.3,1.9,0.08,50,reviewed,us,us
2022-07-04T19:16:36.014Z,10.3725,93.6866,10,4.6,mb,29,153,1.576,0.9,us,us6000hzua,2022-09-13T06:22:09.040Z,"176 km SE of Port Blair, India",earthquake,7.53,1.911,0.107,26,reviewed,us,us
2022-07-04T18:07:44.228Z,10.4137,94.2287,10,4.7,mb,61,89,1.91,0.77,us,us6000hzu3,2022-09-13T06:22:08.040Z,"213 km SE of Port Blair, India",earthquake,6.7,1.8,0.088,39,reviewed,us,us
2022-07-04T18:04:26.023Z,10.2429,94.1027,10,4.8,mb,57,107,1.936,0.71,us,us6000i0w4,2022-09-13T06:24:47.040Z,"Andaman Islands, India region",earthquake,4.4,1.8,0.092,36,reviewed,us,us
2022-07-04T17:31:21.363Z,10.4304,94.2504,10,4.9,mb,63,101,1.915,0.87,us,us6000hztp,2022-09-13T06:22:06.040Z,"213 km SE of Port Blair, India",earthquake,7.8,1.8,0.06,86,reviewed,us,us
2022-07-04T14:19:39.150Z,9.9627,94.1363,10,4.5,mb,38,206,2.168,0.76,us,us6000hzsh,2022-09-13T06:22:02.040Z,"242 km SE of Port Blair, India",earthquake,10.2,1.9,0.116,22,reviewed,us,us
2022-07-04T14:16:07.734Z,10.3479,94.0109,10,4.5,mb,38,70,1.799,0.28,us,us6000hzri,2022-09-13T06:21:59.040Z,"Andaman Islands, India region",earthquake,6.6,1.7,0.121,20,reviewed,us,us
2022-07-04T12:51:33.584Z,10.2341,94.2256,10,4.5,mb,41,158,2.028,0.45,us,us6000hzr6,2022-09-13T06:21:58.040Z,"226 km SE of Port Blair, India",earthquake,7.9,1.9,0.106,26,reviewed,us,us
2022-07-04T12:20:35.476Z,10.1412,94.2325,10,4.6,mb,53,78,5.516,0.5,us,us6000hzr2,2022-09-13T06:21:56.040Z,"234 km SE of Port Blair, India",earthquake,7.3,1.8,0.086,40,reviewed,us,us
2022-07-04T11:48:11.309Z,10.3944,94.2851,10,5,mb,87,85,5.54,0.64,us,us6000hzqu,2022-09-13T06:21:55.040Z,"219 km SE of Port Blair, India",earthquake,8.4,1.9,0.051,122,reviewed,us,us
2022-07-04T10:37:16.873Z,36.5046,83.3899,10,4.5,mb,47,48,6.786,1.13,us,us6000hzqg,2022-09-13T06:21:55.040Z,"southern Xinjiang, China",earthquake,8.83,1.841,0.069,62,reviewed,us,us
2022-07-04T10:09:05.632Z,10.4709,94.1822,10,4.5,mb,35,161,1.838,0.89,us,us6000hzqc,2022-09-13T06:21:54.040Z,"Andaman Islands, India region",earthquake,8.58,1.895,0.101,29,reviewed,us,us
2022-07-04T09:55:18.979Z,10.3591,94.1964,10,5,mww,72,58,1.922,0.5,us,us6000hzq5,2022-09-13T06:21:53.040Z,"Andaman Islands, India region",earthquake,5.42,1.772,0.086,13,reviewed,us,us
2022-07-04T09:46:49.717Z,10.4254,94.2342,10,4.5,mb,32,175,1.906,0.62,us,us6000i0v5,2022-09-13T06:24:38.040Z,"212 km SE of Port Blair, India",earthquake,4.9,1.9,0.128,22,reviewed,us,us
2022-07-04T09:32:33.341Z,10.3642,94.1744,10,4.7,mb,46,87,1.903,0.61,us,us6000hzq2,2022-09-13T06:21:53.040Z,"212 km SE of Port Blair, India",earthquake,7.82,1.439,0.102,29,reviewed,us,us
2022-07-04T09:07:03.697Z,10.3072,94.1437,10,5,mww,77,57,1.92,1,us,us6000hzpu,2022-09-13T06:21:51.040Z,"214 km SE of Port Blair, India",earthquake,7.09,1.772,0.086,13,reviewed,us,us
2022-07-04T08:36:19.007Z,10.4305,94.1413,10,5.1,mb,116,69,1.834,0.5,us,us6000hzpp,2022-09-13T06:21:50.040Z,"204 km SE of Port Blair, India",earthquake,6.1,1.781,0.044,164,reviewed,us,us
2022-07-04T08:31:12.958Z,10.3129,94.1035,10,4.5,mb,52,100,1.888,0.46,us,us6000i0uv,2022-09-13T06:24:32.040Z,"210 km SE of Port Blair, India",earthquake,7.87,1.876,0.101,29,reviewed,us,us
2022-07-04T08:02:38.928Z,10.3181,94.033,10,4.8,mb,97,64,5.823,0.54,us,us6000hzpi,2022-09-13T06:21:49.040Z,"204 km SE of Port Blair, India",earthquake,6.64,1.841,0.066,74,reviewed,us,us
2022-07-04T05:35:51.743Z,10.3658,94.0742,10,4.7,mb,75,102,1.83,0.38,us,us6000hznv,2022-09-13T06:21:47.040Z,"204 km SE of Port Blair, India",earthquake,5.46,1.763,0.074,56,reviewed,us,us
2022-07-03T02:26:12.521Z,19.5636,94.8605,10,5.1,mww,109,28,1.222,1.05,us,us6000hzh5,2022-09-13T06:21:22.040Z,"43 km WNW of Myaydo, Myanmar",earthquake,3.42,1.672,0.098,10,reviewed,us,us
2022-07-02T22:02:12.144Z,40.9295,78.0893,10,5,mww,238,44,0.827,0.48,us,us6000hzg9,2022-09-13T06:21:14.040Z,"154 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,4.78,1.732,0.083,14,reviewed,us,us
2022-07-02T19:32:32.706Z,41.0178,78.0834,12.93,4.7,mb,101,41,0.74,0.5,us,us6000hzfk,2022-09-13T06:21:10.040Z,"145 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,3.7,4.2,0.065,73,reviewed,us,us
2022-07-01T20:13:12.424Z,37.4844,78.6539,10,5,mb,123,51,4.289,0.45,us,us6000hz80,2022-09-03T21:03:27.040Z,"24 km NNW of Zangguy, China",earthquake,7.8,1.8,0.042,184,reviewed,us,us
2022-06-29T18:01:58.223Z,23.2297,94.5018,95.51,4.6,mb,70,64,2.692,0.88,us,us6000hyiz,2022-09-03T21:03:18.040Z,"46 km SSE of Mawlaik, Myanmar",earthquake,4.4,5.8,0.076,51,reviewed,us,us
2022-06-29T04:30:31.097Z,36.4184,70.7633,209.373,4.8,mww,101,37,0.722,0.76,us,us7000hl0x,2022-09-03T21:03:47.040Z,"49 km S of Jurm, Afghanistan",earthquake,6.88,4.281,0.098,10,reviewed,us,us
2022-06-24T13:44:12.982Z,7.4797,59.708,10,4.8,mb,93,63,17.689,0.46,us,us7000hjwr,2022-08-28T03:21:06.040Z,"Carlsberg Ridge",earthquake,7.7,1.8,0.062,80,reviewed,us,us
2022-06-23T18:27:37.876Z,41.7636,90.6515,24.59,4.9,mb,90,34,7.825,0.59,us,us7000hjpk,2022-08-28T03:20:38.040Z,"178 km SE of Turpan, China",earthquake,7.6,1.2,0.044,165,reviewed,us,us
2022-06-22T22:11:46.712Z,28.3742,83.8247,10,4.6,mb,97,44,1.406,0.46,us,us7000hjf5,2022-08-28T03:20:18.040Z,"14 km ESE of Chitre, Nepal",earthquake,8.1,1.8,0.061,81,reviewed,us,us
2022-06-22T14:25:32.357Z,10.5852,91.6122,10,4.6,mb,83,46,1.538,0.32,us,us7000hjal,2022-08-28T03:20:14.040Z,"172 km SW of Port Blair, India",earthquake,6.2,1.8,0.076,52,reviewed,us,us
2022-06-21T21:50:24.948Z,32.9999,69.5099,10,4.5,mb,91,46,1.585,0.65,us,us7000hj4i,2022-08-28T03:19:52.040Z,"52 km W of Miran Shah, Pakistan",earthquake,7.9,1.8,0.065,68,reviewed,us,us
2022-06-21T20:54:34.410Z,33.0203,69.4639,4,6,mww,206,15,1.557,0.83,us,us7000hj3u,2022-11-24T12:02:36.092Z,"55 km SW of Kh?st, Afghanistan",earthquake,6.65,1.667,0.098,10,reviewed,us,us
2022-06-17T12:25:14.704Z,36.3681,71.1179,89.766,4.8,mww,126,45,0.872,0.58,us,us7000hi3k,2022-08-21T00:18:15.040Z,"51 km SW of Ashk?sham, Afghanistan",earthquake,6.12,5.639,0.093,11,reviewed,us,us
2022-06-17T09:22:58.499Z,36.5049,71.1541,220.21,5.1,mww,143,36,0.773,0.58,us,us7000hi2g,2022-08-21T00:18:11.040Z,"39 km WSW of Ashk?sham, Afghanistan",earthquake,7.1,4.8,0.069,20,reviewed,us,us
2022-06-16T19:19:06.880Z,42.5449,87.9587,10,4.9,mb,98,59,5.862,0.83,us,us7000hhxq,2022-08-21T00:18:00.040Z,"109 km WSW of Turpan, China",earthquake,8.4,1.8,0.038,215,reviewed,us,us
2022-06-14T07:35:44.604Z,36.4814,71.1703,208.81,4.9,mb,109,43,0.8,1.01,us,us7000hh92,2022-08-21T00:17:04.040Z,"39 km SW of Ashk?sham, Afghanistan",earthquake,6.5,4.8,0.034,269,reviewed,us,us
2022-06-08T06:52:24.266Z,35.9196,77.8975,10,4.9,mb,110,51,4.43,0.73,us,us7000hfug,2022-08-13T21:51:40.040Z,"Kashmir-Xinjiang border region",earthquake,7,1.8,0.041,192,reviewed,us,us
2022-06-07T16:57:24.471Z,36.563,71.01,190.17,4.5,mb,110,72,0.66,0.44,us,us7000hfmx,2022-08-13T21:51:39.040Z,"36 km SSE of Jurm, Afghanistan",earthquake,7.1,5.4,0.048,132,reviewed,us,us
2022-06-05T09:11:46.078Z,8.9674,93.6949,73.24,5,mb,84,54,4.92,0.58,us,us7000hf4j,2022-08-13T21:52:19.040Z,"Nicobar Islands, India region",earthquake,9.68,5.707,0.05,127,reviewed,us,us
2022-06-04T13:59:05.096Z,36.4806,70.6659,199.29,4.7,mb,127,38,0.647,0.65,us,us7000heyi,2022-08-13T21:52:28.040Z,"45 km SSW of Jurm, Afghanistan",earthquake,6.5,4.9,0.04,186,reviewed,us,us
2022-06-02T19:33:53.503Z,25.0269,60.9101,10,4.5,mb,72,48,4.271,0.94,us,us7000hega,2022-08-06T22:13:20.040Z,"39 km SE of Chabahar, Iran",earthquake,6.6,1.7,0.059,84,reviewed,us,us
2022-06-01T16:43:15.623Z,17.4476,94.2503,26,5.2,mww,129,40,2.928,0.58,us,us7000he50,2022-08-06T22:13:13.040Z,"90 km NW of Pathein, Myanmar",earthquake,5.4,1.8,0.098,10,reviewed,us,us
2022-05-31T04:40:26.266Z,37.0407,71.9542,154.11,4.6,mb,22,77,1.105,0.82,us,us7000hdqa,2022-08-06T22:13:08.040Z,"33 km WNW of Khand?d, Afghanistan",earthquake,7.6,8.7,0.222,6,reviewed,us,us
2022-05-27T02:20:15.367Z,12.9434,93.4548,77.17,4.5,mb,49,64,1.456,0.8,us,us7000hcwe,2022-08-02T19:50:56.040Z,"159 km NNE of Bamboo Flat, India",earthquake,9,6,0.068,65,reviewed,us,us
2022-05-26T07:48:48.465Z,32.2082,91.8806,10,4.8,mb,122,26,6.1,0.3,us,us7000hcl7,2022-08-02T19:50:52.040Z,"82 km NNW of Nagqu, China",earthquake,5.3,1.8,0.045,154,reviewed,us,us
2022-05-24T07:11:22.103Z,36.1297,70.2878,109.66,4.9,mb,96,30,1.02,0.92,us,us7000hc5n,2022-08-02T19:50:47.040Z,"62 km SE of Farkh?r, Afghanistan",earthquake,5.9,4.9,0.038,216,reviewed,us,us
2022-05-23T07:36:46.613Z,28.9568,59.9333,10,5.3,mww,160,44,5.199,0.39,us,us6000hn84,2022-08-02T19:50:42.040Z,"104 km S of No?rat?b?d, Iran",earthquake,7.8,1.8,0.098,10,reviewed,us,us
2022-05-21T03:14:07.365Z,22.8336,93.4891,47.2,4.5,mb,62,71,0.216,0.8,us,us6000hmu6,2022-08-02T19:50:36.040Z,"21 km WSW of Falam, Myanmar",earthquake,4.5,4.6,0.076,52,reviewed,us,us
2022-05-20T21:42:23.258Z,36.5642,69.6313,45.5,4.5,mb,79,74,0.942,0.56,us,us6000hmsd,2022-07-24T02:40:44.040Z,"20 km W of Farkh?r, Afghanistan",earthquake,4.7,6.7,0.071,57,reviewed,us,us
2022-05-18T07:46:56.302Z,36.9172,71.1286,77.39,4.7,mb,94,41,0.488,1.13,us,us6000hly9,2022-07-24T02:39:49.040Z,"26 km ENE of Jurm, Afghanistan",earthquake,6.8,4.5,0.052,114,reviewed,us,us
2022-05-14T19:48:03.879Z,40.0635,76.5662,10,4.5,mb,79,40,1.91,0.74,us,us6000hl6f,2022-07-24T02:38:37.040Z,"82 km NE of Kashgar, China",earthquake,5.9,1.9,0.079,47,reviewed,us,us
2022-05-13T02:16:42.668Z,32.7165,76.2415,10,4.6,mb,19,169,2.661,0.8,us,us6000hmcp,2022-07-22T18:31:00.040Z,"20 km NNE of Chamba, India",earthquake,8.2,2,0.173,11,reviewed,us,us
2022-05-12T10:27:44.655Z,38.0642,66.9903,30.27,5.3,mww,128,22,1.693,0.82,us,us6000hkj2,2022-07-22T18:30:51.040Z,"24 km SW of Boysun, Uzbekistan",earthquake,2,3.5,0.075,17,reviewed,us,us
2022-05-11T04:33:11.628Z,29.9682,80.4219,33.06,4.9,mb,59,100,4.775,0.4,us,us7000h8ii,2022-07-22T18:31:12.040Z,"16 km NW of Dh?rchula, India",earthquake,8.2,3.9,0.044,163,reviewed,us,us
2022-05-09T22:08:05.153Z,10.179,93.8413,10,4.6,mb,31,58,1.82,1.04,us,us6000hli3,2022-07-22T18:30:57.040Z,"203 km SE of Port Blair, India",earthquake,5.6,1.7,0.141,15,reviewed,us,us
2022-05-09T22:06:30.273Z,9.7019,93.498,10,4.5,mb,24,197,2.078,0.79,us,us6000hli4,2022-07-22T18:30:57.040Z,"232 km SSE of Port Blair, India",earthquake,8.1,1.9,0.15,13,reviewed,us,us
2022-05-08T19:41:38.114Z,7.0812,94.1029,70.45,4.7,mb,38,162,4.739,0.53,us,us7000h7zj,2022-07-22T18:31:07.040Z,"188 km NW of Sabang, Indonesia",earthquake,10.2,8.3,0.108,26,reviewed,us,us
2022-05-06T06:21:18.625Z,26.9552,66.2726,10,5.1,mww,153,77,7.927,0.68,us,us7000h7gi,2022-08-09T06:38:31.083Z,"80 km N of Bela, Pakistan",earthquake,8.2,1.8,0.086,13,reviewed,us,us
2022-05-06T00:48:02.830Z,28.4676,64.35,10,5.1,mb,98,103,8.084,0.85,us,us7000h7er,2022-07-09T21:40:05.040Z,"46 km S of Dalbandin, Pakistan",earthquake,9.5,1.8,0.042,183,reviewed,us,us
2022-05-05T00:05:42.889Z,37.4966,71.7198,108.39,5,mww,215,44,0.984,0.66,us,us7000h75s,2022-07-09T21:40:00.040Z,"14 km E of Khorugh, Tajikistan",earthquake,6.4,4.6,0.098,10,reviewed,us,us
2022-05-04T20:36:17.083Z,10.3401,92.4602,30.51,4.6,mb,26,93,1.336,0.62,us,us7000h8mi,2022-07-09T21:39:59.040Z,"149 km SSW of Port Blair, India",earthquake,9,6.1,0.164,11,reviewed,us,us
2022-05-01T15:15:39.093Z,22.6784,94.2561,90.81,5,mb,137,43,2.413,0.7,us,us7000h67u,2022-08-09T06:34:24.179Z,"",earthquake,7.7,1.9,0.04,201,reviewed,us,us
2022-04-30T17:34:05.382Z,13.1672,93.0378,42.04,4.5,mb,66,47,1.529,0.88,us,us7000h63j,2022-07-09T21:39:44.040Z,"166 km NNE of Bamboo Flat, India",earthquake,7.6,6.9,0.082,53,reviewed,us,us
2022-04-24T09:34:41.283Z,36.6853,67.5509,10,4.5,mb,75,68,2.284,0.45,us,us6000hg12,2022-07-05T03:40:06.040Z,"13 km W of Khulm, Afghanistan",earthquake,6.7,1.9,0.059,84,reviewed,us,us
2022-04-23T04:19:29.630Z,7.4454,94.3067,10,4.6,mb,49,64,3.425,0.71,us,us6000hfsf,2022-07-05T03:39:31.040Z,"205 km NNW of Sabang, Indonesia",earthquake,10.5,1.8,0.092,37,reviewed,us,us
2022-04-22T03:51:27.747Z,13.9992,92.9511,10,4.9,mb,,82,5.996,0.81,us,us6000hfgp,2022-08-09T06:27:02.187Z,"255 km N of Bamboo Flat, India",earthquake,9,1.8,0.077,54,reviewed,us,us
2022-04-19T22:44:39.625Z,38.9236,70.5883,10,5.1,mb,,44,1.098,0.58,us,us7000h3fw,2022-06-26T01:19:54.040Z,"21 km ESE of Rasht, Tajikistan",earthquake,4,1.7,0.04,206,reviewed,us,us
2022-04-15T01:26:17.095Z,38.5167,97.3084,15.04,5.1,mww,,31,5.7,0.67,us,us7000h2dx,2022-06-20T22:08:26.040Z,"150 km SSW of Laojunmiao, China",earthquake,4.2,3.5,0.098,10,reviewed,us,us
2022-04-13T16:53:45.278Z,7.2769,94.4596,10,4.7,mb,,86,4.668,0.96,us,us7000h1u6,2022-06-20T22:08:04.040Z,"180 km NNW of Sabang, Indonesia",earthquake,8.1,1.9,0.081,46,reviewed,us,us
2022-04-11T01:41:41.895Z,33.2832,70.5607,41.19,4.8,mb,,70,1.779,0.8,us,us7000h16s,2022-06-20T22:07:46.040Z,"22 km SW of Doaba, Pakistan",earthquake,4.2,5,0.048,131,reviewed,us,us
2022-04-10T14:17:30.805Z,7.3744,94.48,10,5.1,mww,,27,4.585,0.71,us,us7000h13t,2022-06-20T22:07:42.040Z,"188 km NNW of Sabang, Indonesia",earthquake,7.9,1.8,0.071,19,reviewed,us,us
2022-04-10T13:34:28.143Z,7.3212,94.4315,8.33,5.2,mww,,38,4.617,0.62,us,us7000h135,2022-06-20T22:07:42.040Z,"186 km NNW of Sabang, Indonesia",earthquake,6.3,3.4,0.078,16,reviewed,us,us
2022-04-10T10:43:25.439Z,7.2942,94.4884,10,5.1,mb,,58,4.663,0.65,us,us7000h12f,2022-06-20T22:07:41.040Z,"180 km NNW of Sabang, Indonesia",earthquake,8,1.9,0.052,119,reviewed,us,us
2022-04-10T10:20:16.659Z,7.256,94.3033,10,4.5,mb,,121,4.634,0.73,us,us7000h12d,2022-06-20T22:07:41.040Z,"188 km NW of Sabang, Indonesia",earthquake,7.1,1.9,0.104,27,reviewed,us,us
2022-04-10T01:55:15.706Z,7.3661,94.3376,10,4.6,mb,,175,5.355,0.47,us,us7000h24l,2022-06-20T22:08:13.040Z,"195 km NNW of Sabang, Indonesia",earthquake,9.4,1.8,0.273,5,reviewed,us,us
2022-04-10T01:32:23.491Z,7.3666,94.4408,6.21,5.4,mww,,21,4.578,1.35,us,us7000h0zv,2022-06-20T22:07:39.040Z,"189 km NNW of Sabang, Indonesia",earthquake,7.3,3.2,0.054,33,reviewed,us,us
2022-04-07T07:10:04.415Z,37.3015,72.0117,165.09,4.5,mb,,65,1.159,0.41,us,us7000h0bc,2022-06-11T20:21:09.040Z,"45 km ESE of Khorugh, Tajikistan",earthquake,6.4,8.4,0.271,4,reviewed,us,us
2022-04-06T06:07:11.759Z,7.4278,94.4187,10,4.8,mb,,102,5.262,0.7,us,us7000h1ru,2022-06-11T20:21:18.040Z,"196 km NNW of Sabang, Indonesia",earthquake,7.3,1.8,0.176,14,reviewed,us,us
2022-04-06T05:29:43.954Z,7.423,94.3078,10,5.5,mww,,27,5.371,1.06,us,us7000h035,2022-06-11T20:21:07.040Z,"202 km NNW of Sabang, Indonesia",earthquake,7.5,1.7,0.059,28,reviewed,us,us
2022-04-03T22:58:41.923Z,36.577,70.9955,202.7,4.6,mb,,72,0.642,0.49,us,us7000gzgf,2022-06-11T20:21:01.040Z,"35 km SSE of Jurm, Afghanistan",earthquake,7.7,4.6,0.046,140,reviewed,us,us
2022-04-02T17:53:47.510Z,36.0451,77.9318,10,4.5,mb,,104,4.517,0.7,us,us7000gz8t,2022-06-11T20:20:58.040Z,"156 km SSW of Zangguy, China",earthquake,8.6,1.9,0.092,38,reviewed,us,us
2022-03-30T02:57:17.719Z,39.2435,71.5177,10,4.6,mb,,47,0.327,0.58,us,us7000gya3,2022-06-04T20:42:22.040Z,"1 km NNW of Karakenja, Tajikistan",earthquake,5,1.8,0.055,97,reviewed,us,us
2022-03-28T21:22:33.266Z,14.6269,93.0229,10,4.7,mb,,49,5.91,0.81,us,us7000gxy0,2022-06-04T20:42:15.040Z,"Andaman Islands, India region",earthquake,6.8,1.8,0.061,83,reviewed,us,us
2022-03-25T18:50:06.221Z,38.5665,97.2553,10,5,mb,,34,5.759,0.63,us,us7000gxcn,2022-05-28T18:35:39.040Z,"146 km SSW of Laojunmiao, China",earthquake,7.2,1.8,0.042,186,reviewed,us,us
2022-03-25T17:05:09.877Z,38.5572,97.2708,10,4.5,mb,,37,5.744,0.78,us,us7000gx90,2022-05-28T18:35:36.040Z,"147 km SSW of Laojunmiao, China",earthquake,7.5,1.9,0.066,73,reviewed,us,us
2022-03-25T16:33:35.482Z,38.6058,97.3511,10,4.6,mb,,42,11.332,0.92,us,us7000gygt,2022-05-28T18:35:43.040Z,"140 km SSW of Laojunmiao, China",earthquake,4.8,1.9,0.089,40,reviewed,us,us
2022-03-25T16:28:42.830Z,38.5795,97.3056,10,5,mb,,36,8.925,0.89,us,us7000gx8v,2022-05-28T18:35:36.040Z,"144 km SSW of Laojunmiao, China",earthquake,8.3,1.8,0.041,188,reviewed,us,us
2022-03-25T16:21:03.998Z,38.5365,97.2898,10,5.7,mww,,27,11.417,0.86,us,us7000gx8m,2022-05-28T18:35:36.040Z,"148 km SSW of Laojunmiao, China",earthquake,8.1,1.8,0.066,22,reviewed,us,us
2022-03-21T16:20:35.774Z,41.9907,70.9103,10,4.5,mb,,74,1.15,0.49,us,us6000h6et,2022-05-28T18:35:23.040Z,"61 km SE of Zhabagly, Kazakhstan",earthquake,4.7,1.9,0.113,25,reviewed,us,us
2022-03-21T06:36:03.776Z,24.1944,94.4865,82.38,4.5,mb,,54,3.017,0.55,us,us6000h6c6,2022-05-28T18:35:22.040Z,"61 km SE of W?ngjing, India",earthquake,6.9,6.8,0.053,107,reviewed,us,us
2022-03-20T13:06:56.543Z,35.5881,74.9652,10,4.5,mb,,89,2.386,0.43,us,us6000h66m,2022-05-28T18:35:20.040Z,"68 km WNW of Skardu, Pakistan",earthquake,7.4,1.8,0.084,46,reviewed,us,us
2022-03-17T13:41:18.468Z,35.9998,77.9099,10,5.1,mww,,33,4.479,0.88,us,us6000h5el,2022-05-27T14:55:32.040Z,"156 km NE of Thang, India",earthquake,7.2,1.8,0.093,11,reviewed,us,us
2022-03-17T00:26:03.449Z,38.944,97.586,10,5,mb,,34,5.702,0.47,us,us6000h59i,2022-05-27T14:55:30.040Z,"99 km S of Laojunmiao, China",earthquake,8.7,1.8,0.043,171,reviewed,us,us
2022-03-16T13:35:23.288Z,35.5965,74.9251,10,5.1,mww,,48,2.373,0.91,us,us6000h50x,2022-08-06T08:39:49.293Z,"65 km ESE of Gilgit, Pakistan",earthquake,7.2,1.8,0.11,8,reviewed,us,us
2022-03-14T06:29:44.029Z,40.3332,70.2011,10,4.5,mb,,49,0.546,1.19,us,us6000h4d4,2022-08-06T08:50:06.054Z,"20 km WNW of Konibodom, Tajikistan",earthquake,4.3,1.8,0.14,15,reviewed,us,us
2022-03-13T01:11:03.000Z,22.7307,94.5412,101.22,4.5,mb,,56,2.677,0.78,us,us6000h43x,2022-05-27T14:55:20.040Z,"90 km ESE of Falam, Myanmar",earthquake,7.9,2.4,0.069,65,reviewed,us,us
2022-03-11T20:52:18.664Z,37.4076,71.9394,135.11,4.6,mb,,42,1.123,0.71,us,us6000h3wf,2022-05-14T21:52:35.040Z,"35 km ESE of Khorugh, Tajikistan",earthquake,6.1,6.3,0.045,155,reviewed,us,us
2022-03-10T19:28:51.759Z,35.8865,77.8078,10,4.5,mb,,101,4.351,0.85,us,us6000h3mr,2022-05-14T21:52:30.040Z,"140 km NE of Thang, India",earthquake,8.2,1.9,0.156,12,reviewed,us,us
2022-03-04T04:07:51.771Z,33.636,81.891,10,4.6,mb,,48,6.506,0.8,us,us6000h1yw,2022-05-07T21:32:50.040Z,"western Xizang",earthquake,8.5,1.8,0.062,81,reviewed,us,us
2022-03-03T14:13:13.485Z,36.1554,70.573,86.62,4.8,mb,,42,0.968,0.77,us,us6000h1q6,2022-05-07T21:32:45.040Z,"79 km SE of Farkh?r, Afghanistan",earthquake,6.5,5.4,0.049,127,reviewed,us,us
2022-03-02T09:58:27.468Z,35.5378,69.7845,91.19,5.2,mww,,38,1.165,0.78,us,us6000h1c9,2022-05-07T21:32:42.040Z,"34 km NE of B?z?rak, Afghanistan",earthquake,5.8,5.9,0.098,10,reviewed,us,us
